Project ID:,8532011316,,,,
Event Name,Event Type,Event ID,Event Status,,
None,custom,10762582882,Inactive,,
video_started,custom,9007960073,Inactive,Delete,
Project Name:,FOX NOW Delta Android X (Production),,,,
Project Platform:,custom,,,,
Project ID:,8532501237,,,,
Event Name,Event Type,Event ID,Event Status,,
video_started,custom,9185483497,Inactive,Delete,
Project Name:,FOX NOW iOS,,,,
Project Platform:,custom,,,,
Project ID:,8537230578,,,,
Event Name,Event Type,Event ID,Event Status,,
Favorites_Grid,custom,8608531764,Inactive,,
video_started,custom,8547400801,Inactive,Delete,
Profile Sign In Started,custom,17735580832,Inactive,,
Profile Sign Up Completed,custom,17071231857,Active,,
Profile Sign Up Started,custom,17759360037,Active,,
Profile Sign In Completed,custom,17739110958,Inactive,,
Video Playback Started,custom,17845601138,Active,,
Video Content Playing,custom,17828401010,Active,,
Playlist Button Action,custom,17851710451,Active,,
Project Name:,FOX NOW Delta Android X (Staging),,,,
Project Platform:,custom,,,,
Project ID:,8540210129,,,,
Event Name,Event Type,Event ID,Event Status,,
video_started,custom,9223550033,Inactive,Delete,
Project Name:,FOX Delta Full Stack (Server Side),,,,
Project Platform:,custom,,,,
Project ID:,10560494905,,,,
Event Name,Event Type,Event ID,Event Status,,
video_viewed,custom,10597682580,Inactive,Delete,
Project Name:,FOX Nation Web X (Staging),,,,
Project Platform:,web,,,,
Project ID:,11042110303,,,,
Event Name,Event Type,Event ID,Event Status,,
Clicked Header CTA,click,14726550023,Inactive,,
Clicked Special Events Link,click,14710630337,Inactive,,
Select the Play button,click,16943731065,Inactive,,
Select Plan Staging,pageview,14736370029,Inactive,,
URL Targeting for Tiers Book Badge,pageview,17486160514,Inactive,,
URL Targeting for .99 Cent Promo,pageview,14714730042,Inactive,,
URL Targeting for Memorial Day - Folds of Honor Foundation,pageview,14973631116,Inactive,,
URL Targeting for 99c red banner,pageview,14856150063,Inactive,,
Homepage & All Pages Excluding Funnel - Staging,pageview,15349680956,Inactive,,
URL Targeting for BINGE Promo w/user flow headband,pageview,15209890566,Inactive,,
URL Targeting for Memorial Day - Folds of Honor for IE11,pageview,14980190521,Inactive,,
URL Targeting for TMT-440 Silver,pageview,17132670017,Inactive,,
URL Targeting for TMT-440 Monthly,pageview,17138540005,Inactive,,
URL Targeting for TMT-440 Yearly,pageview,17153210021,Inactive,,
Payment Screen Nation Staging,pageview,17264364681,Active,,
URL Targeting for [DC] - Content Paragraphs (localhost:8080),pageview,15986470318,Inactive,,
URL Targeting for OPT-277 - Discounted Silver Patriot Plan for Fox Nation Founders,pageview,16514970373,Inactive,,
URL Targeting for test,pageview,16816100373,Inactive,,
Featured Page where user mouses over 3rd tile in the Crime collection,pageview,16914274146,Active,,
URL Targeting for [DC] TESTING Hero Area Extension,pageview,15934280121,Inactive,,
URL Targeting for [DC] TESTING Hero Area Extension w/image placement,pageview,15930000897,Inactive,,
Homepage Substring Match - STAGING,pageview,15262600601,Inactive,,
URL Targeting for ChatBot Experiment,pageview,17287002028,Inactive,,
URL Targeting for Modal Checkout Flow Test (Staging),pageview,17469992189,Inactive,,
URL Targeting for Tealium Experiment,pageview,12126361058,Inactive,,
URL Targeting for TESTING Hero Extension,pageview,11944543882,Inactive,,
Nation Staging Homepage,pageview,13835560411,Inactive,,
URL Targeting for Replace Home with hs-video-expr (Staging),pageview,12229192954,Inactive,,
URL Targeting for DCGTEST-193 Redesign Plan V3,pageview,14424810088,Inactive,,
"URL Targeting for DCGTEST-194 - [Nation] Adjust ""Hero Area"" Extension to Fit Personalities Image",pageview,14258160316,Inactive,,
URL Targeting for DCGTEST-201 - [Nation] Redesign 'Payment' Screen V1,pageview,14625680732,Inactive,,
URL Targeting for DCGTEST-166 - Payment page QA,pageview,14557720039,Inactive,,
Payment Screen Staging,pageview,14708740032,Active,,
URL Targeting for DCGTEST-173 - [Nation] Toggle Error Messages Text,pageview,14627930374,Inactive,,
Project Name:,FOX Nation iOS X,,,,
Project Platform:,custom,,,,
Project ID:,11047432138,,,,
Event Name,Event Type,Event ID,Event Status,,
Onboarding Started,custom,13232660284,Inactive,Delete,
Profile Sign Up Completed,custom,13228950206,Inactive,,
Removed Favorites,custom,15949440673,Inactive,,
Push Notifications Allowed,custom,13522800029,Inactive,Delete,
Video Playback Started,custom,13253100472,Inactive,,
App Error Occurred,custom,16045940195,Inactive,Delete,
Authentication Successful,custom,16059500339,Inactive,Delete,
Content Started,custom,13242880524,Inactive,Delete,
Account Create Form Started,custom,13240230793,Inactive,Delete,
Video Content Playing,custom,15963060796,Inactive,,
Authentication Started,custom,15967410591,Inactive,,
Authentication Completed,custom,15969270461,Inactive,,
Authentication Select Provider Started,custom,16026410366,Inactive,,
Added Favorites,custom,15961450657,Inactive,,
Profile Sign Up Started,custom,15957580231,Inactive,,
Video Content Started,custom,14375930211,Inactive,,
Profile Sign In Started,custom,13216050344,Inactive,,
Plan Selection Form Completed,custom,13208080361,Inactive,Delete,
Notifications Opted-In,custom,13217730512,Inactive,Delete,
Video Started,custom,13216070362,Inactive,Delete,
Payment Form Started,custom,13217930222,Inactive,Delete,
Payment Form Completed,custom,13217830548,Inactive,Delete,
Notifications Opted-Out,custom,13221890116,Inactive,Delete,
Payment Completed,custom,13221240715,Inactive,,
Profile Sign In Completed,custom,13228940758,Inactive,,
Video Viewed,custom,13225340328,Inactive,Delete,
Project Name:,FOX Nation Android X (Staging),,,,
Project Platform:,custom,,,,
Project ID:,11051273599,,,,
Event Name,Event Type,Event ID,Event Status,,
Project Name:,FOX Nation Web X (Dev & QA),,,,
Project Platform:,web,,,,
Project ID:,11051401623,,,,
Event Name,Event Type,Event ID,Event Status,,
Payment Completed,custom,16658030413,Active,,
Payment Started,custom,16652510031,Active,,
Visited Unbounce Marketing Landing Page,custom,16640540370,Inactive,,
Live Video Content Playing (Lambda POC),custom,16211140094,Inactive,Delete,
Profile Sign Up Started,custom,16648600137,Inactive,,
Profile Sign Up Completed,custom,16640870191,Inactive,,
American Patriot Show Click,click,16933203664,Inactive,,
Start Your Free Trial Button Click,click,17147721066,Active,,
Select Plan Completed,custom,16671100261,Inactive,,
Select Plan Started,custom,16669280021,Inactive,,
Video Content Playing,custom,16848297963,Active,,
Video Playback Started,custom,16840785010,Active,,
Clicked Header CTA,click,14708150106,Inactive,,
Clicked 'Sign Up',click,11081933232,Inactive,,
Video Content Started,custom,15272060711,Inactive,,
Clicked Special Events Link,click,14735580541,Inactive,,
VOD Video Content Playing (Lambda POC),custom,16168520438,Inactive,Delete,
Video Content Start,custom,15274010944,Inactive,Delete,
VOD LF Video Content Playing (Lambda POC),custom,16191140398,Inactive,Delete,
VOD Video Content Started (Lambda POC),custom,16187340478,Inactive,Delete,
VOD LF Video Content Started (Lambda POC),custom,16196940290,Inactive,Delete,
Live Video Content Started (Lambda POC),custom,16191390234,Inactive,Delete,
URL Targeting for TESTING Optimizely-Unbounce-Segment Integration,pageview,14272990395,Inactive,,
URL Targeting for Copy of TESTING Optimizely-Unbounce-Segment Integration,pageview,14408730313,Inactive,,
URL Targeting for DCGTEST-193 Enable V3 Plans Redesign,pageview,14439590305,Inactive,,
URL Targeting for Series detail page test,pageview,14455290111,Inactive,,
URL Targeting for Testing Links,pageview,14461710078,Inactive,,
URL Targeting for DCGTEST-201 - Redesign 'Payment' Screen V1,pageview,14502710565,Inactive,,
URL Targeting for DCGTEST-173 - Toggle Error Messages Text,pageview,14569140712,Inactive,,
URL Targeting for Monthly Single Plan Sign Up (QA),pageview,14621410376,Inactive,,
URL Targeting for  DCGTEST-216 - [Nation] Toggle $0.99 Countdown Timer in Homepage,pageview,14626520655,Inactive,,
URL Targeting for  DCGTEST-210 - [Nation] Toggle Removing Name Fields in 'Create Account' Screen,pageview,14646310230,Inactive,,
URL Targeting for (ZR) Welcome Video,pageview,12099876374,Inactive,,
URL Targeting for Sviatlana Hero,pageview,12105760356,Inactive,,
URL Targeting for TESTING DCGC-2260 - Fix Evar65,pageview,12107455059,Inactive,,
URL Targeting for TESTING hs-video-expr,pageview,12111317469,Inactive,,
URL Targeting for Hero Area Extension Troubleshooting,pageview,11938952473,Inactive,,
URL Targeting for TESTING Account Pages [Nation],pageview,11940871342,Inactive,,
URL Targeting for TESTING Hero Image Extension,pageview,11942511240,Inactive,,
URL Targeting for Copy of Slide 1,pageview,11985720625,Inactive,,
URL Targeting for Tealium Experiment Name test,pageview,12111720858,Inactive,,
URL Targeting for Replace Collections on Nation Screens (1),pageview,12115188147,Inactive,,
Homepage,pageview,11079673528,Inactive,,
URL Targeting for Attributes Test,pageview,11471933891,Inactive,,
URL Targeting for Testing Passing Info 2 Adobe,pageview,11544610701,Inactive,,
Audio Tab,pageview,11709535009,Inactive,,
URL Targeting for TESTING Adobe Integration,pageview,11795313696,Inactive,,
URL Targeting for TMT-344 - [Optimization] [Nation] Rollback Permanent Changes,pageview,15307710473,Inactive,,
URL Targeting for (dc) - quick local test,pageview,15281770720,Inactive,,
URL Targeting for (DC) - testing subhead insert -ZR Edits,pageview,15149040161,Inactive,,
Homepage & All Pages Excluding Funnel - QA,pageview,15131781220,Inactive,,
URL Targeting for TMT-346 Select Plan CTAs Links,pageview,15214431249,Inactive,,
URL Targeting for (ZR) Promo Code Exploration,pageview,15197690187,Inactive,,
URL Targeting for TMT-344 - [Optimization] [Nation] Rollback Permanent Changes,pageview,15256890533,Inactive,,
URL Targeting for Copy of (DC) - testing subhead insert -ZR Edits,pageview,15251470831,Inactive,,
URL Targeting for TMT-311 Optimizely/Adobe v65 Fix (A/A Test),pageview,15281260470,Inactive,,
URL Targeting for DCGWEB-6703 - Vilynx In Nation,pageview,15273380315,Inactive,,
URL Targeting for Testing Pass To Adobe Founders,pageview,11808674917,Inactive,,
URL Targeting for (SB) Plans - Change Plan Highlighting,pageview,11797655439,Inactive,,
URL Targeting for (SB) LP - Remove Pricing on Packages Module,pageview,11814371696,Inactive,,
Featured - Home,pageview,11812562494,Inactive,,
URL Targeting for DCGTEST-163 - [Nation] Add Plans (Packages) Module on Homepage,pageview,14234540232,Inactive,,
"URL Targeting for DCGTEST-194 - [Nation] Adjust ""Hero Area"" Extension to Fit Personalities Image",pageview,14219260059,Inactive,,
URL Targeting for (ZR) Last Chance Messaging,pageview,11920090662,Inactive,,
URL Targeting for Replace Slides on Nation (Auth and Sub),pageview,11848081564,Inactive,,
URL Targeting for DCGTEST-166 Support preview of account and payment screens,pageview,14214730235,Inactive,,
URL Targeting for DCGTEST-167 [Nation] Fox News - Optimizely: Remove Promotion Code on Payment Screen,pageview,14196100169,Inactive,,
URL Targeting for DCGTEST-165 - [Nation] Fox News - Optimizely: Apply Design Changes on Funnel Screens,pageview,14218610135,Inactive,,
URL Targeting for Tongyoo Test Experiment,pageview,14215610243,Inactive,,
URL Targeting for DCGTEST-164 [Nation] Add New Content Module on Homepage,pageview,14072060267,Inactive,,
URL Targeting for DCGTEST-163 [Nation] Add Plans (Packages) Module on Homepage,pageview,14066760209,Inactive,,
URL Targeting for (ZR) Multi-Page Example Test,pageview,14170510144,Inactive,,
URL Targeting for DCGTEST-166 [Nation] Support Optimizely Preview of Account + Payment Screen,pageview,14135550012,Inactive,,
URL Targeting for TESTING Account Pages [Founders],pageview,11938590163,Inactive,,
URL Targeting for Slide 1,pageview,11928310035,Inactive,,
Pick-a-Plan Page,pageview,11824222873,Inactive,,
URL Targeting for (DC) - testing subhead insert,pageview,15037580516,Inactive,,
URL Targeting for Test Analytics holdEvents/sendEvents,pageview,15131770752,Inactive,,
URL Targeting for TMT-225 Redesign 'Select Plan' V4,pageview,14812620109,Inactive,,
localHost,pageview,14878920626,Inactive,,
Homepage QA,pageview,14735340078,Inactive,,
URL Targeting for Redirect eVar65 test,pageview,14772800192,Inactive,,
URL Targeting for (ZR) Special Events Toggle,pageview,14963371231,Inactive,,
URL Targeting for (ZR) Indexing Test Concept,pageview,15033820527,Inactive,,
URL Targeting for TMT-222 Redesign 'Select Plan' V5,pageview,14908730884,Inactive,,
URL Targeting for 3-Tier Content Module,pageview,14954960954,Inactive,,
URL Targeting for DCGTEST-190 [Nation] Toggle CTAs Color in Account + Payment Screens,pageview,13845240453,Inactive,,
URL Targeting for DCGTEST-190 [Nation] Toggle CTAs Color in Account + Payment Screens,pageview,13870330132,Inactive,,
Sign Up Account,pageview,13833920607,Inactive,,
Sign Up Payment,pageview,13837500216,Inactive,,
URL Targeting for TESTING EVar 65 on Signup-Payment,pageview,13797540476,Inactive,,
URL Targeting for DCGTEST-190 [Nation] Toggle CTAs Color in Account + Payment Screens,pageview,13798670405,Inactive,,
stg.wp.foxsports.com,pageview,13768320331,Inactive,,
localhost,pageview,13772400270,Inactive,,
URL Targeting for Redesign 'Select Plan' Screen,pageview,13740670292,Inactive,,
http://localhost:8087/,pageview,13751320708,Inactive,,
URL Targeting for test1,pageview,11095692887,Inactive,,
URL Targeting for QA Nation Test,pageview,11482971524,Inactive,,
URL Targeting for Homepage Space Fix,pageview,11697985955,Inactive,,
URL Targeting for (SB) LP - Replace Hero Images,pageview,11786033521,Inactive,,
URL Targeting for TMT-440 Yearly,pageview,16828615136,Inactive,,
URL Targeting for TMT-227 Notification Bar - top,pageview,16832428256,Inactive,,
|Featured Page w/ LDS,Continue Watching,Your Watchlist Collections Visible|,pageview,,
URL Targeting for TMT-227 Notification Bar - MLP and Content home page,pageview,16846893827,Inactive,,
URL Targeting for PT's Test Experiment,pageview,16848573393,Inactive,,
QA Select Plan Page reached via Series Detail or Personalities Page,pageview,16852763574,Active,,
URL Targeting for TMT-440 Silver,pageview,16856560912,Inactive,,
URL Targeting for TMT-440 Founder,pageview,16858126621,Inactive,,
QA Series Detail Page,pageview,16865178485,Inactive,,
URL Targeting for TMT-440 Monthly News,pageview,16873003468,Inactive,,
URL Targeting for OPT-254 Backtest Original Fox Nation Site,pageview,15349800539,Inactive,,
URL Targeting for TMT-346 [Optimization] [Nation] Toggle 'Select Plan' CTAs Links,pageview,15350070099,Inactive,,
URL Targeting for Celebrate America,pageview,15360320682,Inactive,,
URL Targeting for TMT-296 - [Optimization] [Nation] Toggle Displaying Dropdowns in Payment Screen,pageview,15373360866,Inactive,,
URL Targeting for (dc) - quick local test,pageview,15281770720,Inactive,,
URL Targeting for TMT-344 - [Optimization] [Nation] Rollback Permanent Changes,pageview,15307710473,Inactive,,
URL Targeting for MARCRE-84 -- Skip Plan Select,pageview,15317000703,Inactive,,
URL Targeting for TMT-372 Optimizely holdEvents/sendEvents QA Experiment,pageview,15322950608,Inactive,,
URL Targeting for TMT-220 [Optimization] [Nation] Toggle Adding Testimonials V1 on Homepage,pageview,15513530111,Inactive,,
URL Targeting for TMT-220 [Optimization] [Nation] Toggle Adding Testimonials V1 on Homepage,pageview,15541210033,Inactive,,
Select Plan QA,pageview,14729530657,Inactive,,
Homepage QA,pageview,14735340078,Inactive,,
URL Targeting for TMT-225 Redesign 'Select Plan' V4,pageview,14812620109,Inactive,,
URL Targeting for TMT-222 Redesign 'Select Plan' V5,pageview,14908730884,Inactive,,
URL Targeting for (ZR) Special Events Toggle,pageview,14963371231,Inactive,,
URL Targeting for TMT-346 Select Plan CTAs Links,pageview,15214431249,Inactive,,
QA Watch Page w/ Detail Page URL Breadcrumb Callback Activation,pageview,17884200930,Active,,
URL Targeting for (ZR) Promo Code Exploration,pageview,15197690187,Inactive,,
URL Targeting for Test Analytics holdEvents/sendEvents,pageview,15131770752,Inactive,,
URL Targeting for (DC) - testing subhead insert,pageview,15037580516,Inactive,,
URL Targeting for (DC) - testing subhead insert -ZR Edits,pageview,15149040161,Inactive,,
Homepage & All Pages Excluding Funnel - QA,pageview,15131781220,Inactive,,
Create Account QA,pageview,16818840404,Inactive,,
Payment Confirmation QA,pageview,16818660705,Inactive,,
URL Targeting for TMT-344 - [Optimization] [Nation] Rollback Permanent Changes,pageview,15256890533,Inactive,,
URL Targeting for Copy of (DC) - testing subhead insert -ZR Edits,pageview,15251470831,Inactive,,
URL Targeting for CPEOPT-95 TC #4 QA Unbounce Tracking Test Cases,pageview,16630860274,Inactive,,
URL Targeting for TMT-227 Notification Bar - top,pageview,16623430421,Inactive,,
URL Targeting for CPEOPT-95 TC #5 QA Unbounce Tracking Test Cases,pageview,16667250081,Inactive,,
QA Payment Funnel Pages,pageview,16634880722,Inactive,,
URL Targeting for TMT-440 Subscription Plan User Attribute - Yearly,pageview,16460210688,Inactive,,
URL Targeting for TMT-440 Subscription Plan User Attribute - Founders,pageview,16448700814,Inactive,,
URL Targeting for TMT-227 Notification Bar - bottom,pageview,16606880931,Inactive,,
URL Targeting for TMT-440 Subscription Plan User Attribute - Monthly,pageview,16464480551,Inactive,,
URL Targeting for TMT-311 Optimizely/Adobe v65 Fix (A/A Test),pageview,15281260470,Inactive,,
URL Targeting for DCGWEB-6703 - Vilynx In Nation,pageview,15273380315,Inactive,,
URL Targeting for Modal Checkout Flow A/B Test,pageview,17799202087,Inactive,,
All QA Nation Content Pages,pageview,17815830200,Active,,
URL Targeting for Modal Checkout Flow A/B Test,pageview,17472630712,Inactive,,
URL Targeting for Copy of Tiers Book Badge,pageview,17479641077,Inactive,,
URL Targeting for Carousel vs Static test,pageview,17281143193,Inactive,,
URL Targeting for Fox Nation Test Experiment with Extension,pageview,17287012122,Inactive,,
URL Targeting for [CPEOPT-317]: Prospect Watch Page Redirect,pageview,17762400642,Inactive,,
|QA Watch Page,waiting for Breadcrumb Link|,pageview,17794650194,,Inactive
URL Targeting for Tiers Book Badge,pageview,17483490890,Inactive,,
URL Targeting for SessionStorage Audience Test,pageview,17512220072,Inactive,,
URL Targeting for DUX-9 Content Density Nation Show Poster Collection,pageview,16265280779,Inactive,,
URL Targeting for TMT-520 [Nation] Pass '50% Of Video Watching' as Custom Attribute,pageview,16299540559,Inactive,,
URL Targeting for OPT-277 - Discounted Silver Patriot Plan for Fox Nation Founders,pageview,16262540330,Inactive,,
URL Targeting for TMT-553 - Pass subscription_state to Optimizely as Attribute,pageview,16263840496,Inactive,,
URL Targeting for TMT-514 Num visits - 3,pageview,16250250055,Inactive,,
Change Plans,pageview,16261840306,Inactive,,
URL Targeting for TMT-514 Num visits - 1,pageview,16238251358,Inactive,,
URL Targeting for TMT-514 Num visits - 2,pageview,16248110270,Inactive,,
"All ""Watch"" Pages",pageview,16207300018,Inactive,,
Change Plans Test A,pageview,16234331094,Inactive,,
URL Targeting for DCGTEST-215 Promo Hero,pageview,14733210101,Inactive,,
URL Targeting for Redirect eVar65 test,pageview,14772800192,Inactive,,
localHost,pageview,14878920626,Inactive,,
URL Targeting for 3-Tier Content Module,pageview,14954960954,Inactive,,
URL Targeting for (ZR) Indexing Test Concept,pageview,15033820527,Inactive,,
URL Targeting for Chatbot Test,pageview,17014450727,Inactive,,
Featured Page w/ HTML Element Detection,pageview,16933394180,Inactive,,
Fox Nation / American Patriots Hybrid Landing Page,pageview,16931881352,Inactive,,
URL Targeting for (ZR) Homepage Redirect Test,pageview,16920361663,Inactive,,
URL Targeting for [OPT-288] American Patriot Landing Page Redirect Test - ORGANIC TRAFFIC,pageview,16912165107,Inactive,,
URL Targeting for Alternative Tiers Design for New Users,pageview,16906500463,Inactive,,
URL Targeting for [OPT-288] American Patriot Landing Page Redirect Test - ORGANIC TRAFFIC,pageview,16904163648,Inactive,,
URL Targeting for PT: Notification Bar Placements,pageview,16879840529,Inactive,,
Payment Screen Nation Dev,pageview,17266033022,Active,,
Detail or Personality Page,pageview,17132113142,Inactive,,
URL Targeting for [MARCRE-156] - Implement September Theme,pageview,16121690626,Inactive,,
URL Targeting for [MARCRE-156] - Implement September Theme (IE11),pageview,16120830402,Inactive,,
All Nation Pages,pageview,15920690513,Inactive,,
URL Targeting for TMT-299 Marketing Home,pageview,15754600438,Inactive,,
URL Targeting for [MARCRE-118] - August is Killer Hero,pageview,15697071007,Inactive,,
URL Targeting for TMT-299 Toggle DPP Screens,pageview,15608321343,Inactive,,
URL Targeting for [DC] - Tabbed Content (localhost:8080),pageview,16010380272,Inactive,,
URL Targeting for Test New Hero Area,pageview,15941000786,Inactive,,
All QA Nation Pages,pageview,15932460489,Active,,
URL Targeting for testing page_test_name,pageview,15925260158,Inactive,,
Project Name:,FOX Nation Android X (Production),,,,
Project Platform:,custom,,,,
Project ID:,11051822617,,,,
Event Name,Event Type,Event ID,Event Status,,
Project Name:,FOX Nation Android X (Dev & QA),,,,
Project Platform:,custom,,,,
Project ID:,11064932506,,,,
Event Name,Event Type,Event ID,Event Status,,
Project Name:,FOX Nation Web X (Production),,,,
Project Platform:,web,,,,
Project ID:,11072741191,,,,
Event Name,Event Type,Event ID,Event Status,,
Video Playback Started,custom,15300740433,Active,,
Shipping Address Completed,custom,16508730148,Inactive,,
Update Account Started,custom,16528240284,Inactive,,
Shipping Address Started,custom,16529900508,Active,,
Profile Sign Up Completed,custom,16533980799,Active,,
Shipping Address Submitted,custom,16548980118,Active,Delete,
Unbounce Marketing Landing,custom,16636570238,Inactive,Delete,
Viewed Unbounce Marketing Landing Page,custom,16640260619,Inactive,,
Select Plan Completed,custom,16652280260,Active,,
Viewed Detail Page Menu Item Page,custom,16842191213,Inactive,Delete,
Plan Selection Form Started,custom,12367822857,Active,Delete,
Banner X Click,click,13663790248,Inactive,,
Banner X Clicks,click,13673270393,Inactive,,
PP Banner Link Clicks,click,13688980011,Inactive,,
test,custom,12072282530,Inactive,Delete,
Sign In Form Started,custom,12120938503,Inactive,Delete,
Content Started,custom,12128568554,Active,Delete,
Video Viewed,custom,12227194455,Inactive,Delete,
Profile Sign In Started,custom,13841690672,Active,,
Payment Completed,custom,13856720395,Active,,
Sign In Form Completed,custom,11925484651,Inactive,Delete,
Account Create Form Started,custom,11931083703,Inactive,Delete,
Clicked Email Submit,click,11940603575,Inactive,,
Clicked Email Submit (1),click,11941082049,Inactive,,
Payment Form Completed,custom,11948834221,Inactive,Delete,
Start Your Free Trial Click,click,17146120813,Inactive,,
Join Now Promo Click,click,17102040045,Inactive,,
Gift Link Clicked,click,17027153514,Inactive,,
American Patriots Month 5th Tile Playhead Click,click,17009220400,Inactive,,
Sign In Clicked,click,17035890216,Inactive,,
Gift Link Clicked,click,17029355728,Inactive,,
Gift Link Clicked,click,17052391911,Inactive,,
Join Now Click,click,17047720097,Inactive,,
Join Now Promo Click,click,17072890167,Inactive,,
Join Now Clicked,click,17066290663,Inactive,,
Account Create Form Completed,custom,11954195495,Inactive,Delete,
Sign Out Completed,custom,11950434089,Inactive,Delete,
Shipping Form Started,custom,11994115535,Inactive,Delete,
Payment Form Started,custom,11970793913,Inactive,Delete,
Page loaded,custom,15300630849,Active,Delete,
Authentication Started,custom,15300490830,Inactive,,
Clicked CTA Header,click,12014771479,Inactive,,
Clicked CTA Body (1),click,12014142609,Inactive,,
Authentication Logged Out,custom,15292560598,Inactive,,
Authentication Select Provider Completed,custom,15288510910,Inactive,,
Video Content Started,custom,15299250375,Active,,
Video Content Playing,custom,15295490672,Active,,
Clicked Hero CTA Button (3),click,14894970648,Inactive,,
Clicked Special Events Link (4),click,14877140341,Inactive,,
Profile Sign In Completed,custom,15282750815,Active,,
Authentication Completed,custom,15280611040,Inactive,,
Account Create Form Started vvbb,custom,12056440562,Inactive,Delete,
Clicked CTA Hero,click,12038900362,Inactive,,
Clicked CTA Body,click,12008311550,Inactive,,
Crime Collection 1st Tile Playhead Click,click,16981170266,Inactive,,
American Patriot's Month Collection 2nd Tile Playhead Click,click,16982410384,Inactive,,
American Patriot Show Click,click,16939690232,Inactive,,
Crime Collection 2nd Tile Playhead Click,click,16948340474,Inactive,,
Playhead of First Collection 3rd Series Panel Hover,click,16920073878,Inactive,,
Crime Collection 4th Tile Hover,click,16936700124,Inactive,,
Crime Collection 5th Tile Playhead Click,click,16965430100,Inactive,,
American Patriots Month 4th Tile Playhead Click,click,16975620651,Inactive,,
Crime Collection 3rd Tile Click,click,16954010346,Inactive,,
American Patriot's Month 3rd Tile Playhead Click,click,16963540834,Inactive,,
Clicked Hero CTA Button (2),click,14860010482,Inactive,,
Clicked Header CTA (4),click,14860800435,Inactive,,
Clicked Special Events Link (3),click,14848150411,Inactive,,
Clicked Header CTA (2),click,14852230173,Inactive,,
Clicked Hero CTA Button (1),click,14834590188,Inactive,,
Clicked Header CTA (3),click,14840320568,Inactive,,
Clicked Hero CTA Button,click,14766030268,Inactive,,
Clicked Special Events Link (2),click,14828580729,Inactive,,
Clicked Special Events Link,click,14742940083,Inactive,,
Clicked Hero CTA Button,click,14764180160,Inactive,,
Clicked CTA Hero (1),click,11927314050,Inactive,,
Clicked CTA Simone,click,11931183767,Inactive,,
Pre Order Click,click,11940782859,Inactive,,
Payment Form Completed,custom,11942635139,Inactive,Delete,
Payment Form Started,custom,11950244383,Inactive,Delete,
'Live Daily Shows' Collection Click,click,16871392943,Inactive,,
'Your Watchlist' Collection Link Click,click,16866967222,Inactive,,
'Continue Watching' Collection Link Click,click,16854386274,Inactive,,
'Continue Watching' Link Click,click,16853784335,Inactive,,
'Live Daily Shows' Collection Link Click,click,16851845048,Inactive,,
Personalized Collection Click,click,16850492767,Inactive,,
'Your Watchlist' Link Click,click,16850395638,Inactive,,
'Live Daily Shows' Link Click,click,16842323947,Inactive,,
Hero Video Click,click,16918163826,Inactive,,
Video Player Non-Hero Click,click,16910810192,Inactive,,
Clicked Special Events Link (1),click,14722470370,Inactive,,
Clicked Header CTA,click,14704910062,Inactive,,
Clicked CTA Header (1),click,12005411343,Inactive,,
Series Page CTA Clicks,click,14292110094,Inactive,,
Payment Started,custom,14061010005,Active,,
Profile Sign Up Started,custom,14055000009,Active,,
Select Plan Started,custom,14026970177,Active,,
Clicked Header CTA (1),click,14704501265,Inactive,,
Hero CTA Click,click,14593761460,Inactive,,
Experiment Viewed,custom,14475810864,Inactive,Delete,
Series Page Sign In Clicks,click,14299770363,Inactive,,
Cat-How-Can-I-Watch 4bTezyLZMCMvyHi5DosFqr,click,17427571090,Active,,
Cat-What-can-I-watch 9yPJmyVfg3uGiwSr54HgoH,click,17424580931,Active,,
Cat-What-Is-Fox-Nation 7bPdgg8Fm2DRpYbCB5xocz,click,17426001042,Active,,
Chatbot Opened XgDi5QBxBR8BHG3MpP9yL3,click,17447071667,Active,,
Hero Free Trial Click 23KoY3kLszYAJt87TpZUAK,click,17437441087,Active,,
q-can-I-watch-fox-news Y8trwz7keRWiAuPRKMBkv9,click,17412880848,Active,,
q-how-can-I-watch-fox-nations-shows TbqPz8JwaYMm2gFECFyB6H,click,17418700897,Active,,
q-how-much-does-the-fox-nation-subscripti QAoZkny8tcwCEXdUKtach3,click,17420361177,Active,,
Chat Help click CezjLReJMerCyM5Q3iLWti,click,17424411335,Active,,
Cat-What-Plans-Are-Available,click,17345610972,Active,,
lara-slide,custom,17376621608,Active,,
Road to 2020 Playhead Click,click,17720512490,Active,,
Scandalous Playhead Click,click,17729521066,Active,,
True Justice Playhead Click,click,17706781411,Active,,
Cat-How-Much-Does-It-Cost 3XhnuXEWwwmVyfv8swCBXr,click,17412691006,Active,,
Expand Info Click,click,17505441405,Active,,
CTA Click,click,17508800382,Active,,
Silver Patriot Click,click,17491541778,Active,,
Patriot Plan Click,click,17502932528,Active,,
Gold Patriot Plan Click,click,17477941754,Active,,
CTA Click,click,17484760179,Active,,
q-how-much-does-the-fox-nation-subscription-cost,click,17262794691,Active,,
Chat Help click,click,17260632369,Active,,
all-access-slide,custom,17264245893,Active,,
q-can-I-watch-fox-news,click,17264012329,Active,,
q-how-do-i-pay,click,17268293294,Active,,
q-what-can-I-watch,click,17266192851,Active,,
Chatbot Opened,click,17277341620,Active,,
Chat Sign Up Click,click,17275663077,Active,,
Cat-How-Can-I-Watch,click,17279106236,Active,,
Hero Free Trial Click,click,17277734272,Active,,
